iteration,global_sparsity,layer_name,zero_frac,zeros,total
9,0.33551264904242906,layers.2.conv2,0.0,0,1296
9,0.33551264904242906,layers.2.conv3,0.20833333333333334,720,3456
9,0.33551264904242906,layers.3.conv1,0.0,0,3456
9,0.33551264904242906,layers.3.conv2,0.0,0,1296
9,0.33551264904242906,layers.3.conv3,0.0,0,4608
9,0.33551264904242906,layers.4.conv1,0.0,0,6144
9,0.33551264904242906,layers.4.conv2,0.0,0,1728
9,0.33551264904242906,layers.4.conv3,0.34375,2112,6144
9,0.33551264904242906,layers.5.conv1,0.0,0,6144
9,0.33551264904242906,layers.5.conv2,0.0,0,1728
9,0.33551264904242906,layers.5.conv3,0.28125,1728,6144
9,0.33551264904242906,layers.6.conv1,0.0,0,6144
9,0.33551264904242906,layers.6.conv2,0.0,0,1728
9,0.33551264904242906,layers.6.conv3,0.0,0,12288
9,0.33551264904242906,layers.7.conv1,0.0,0,24576
9,0.33551264904242906,layers.7.conv2,0.0,0,3456
9,0.33551264904242906,layers.7.conv3,0.359375,8832,24576
9,0.33551264904242906,layers.8.conv1,0.0,0,24576
9,0.33551264904242906,layers.8.conv2,0.0,0,3456
9,0.33551264904242906,layers.8.conv3,0.578125,14208,24576
9,0.33551264904242906,layers.9.conv1,0.0,0,24576
9,0.33551264904242906,layers.9.conv2,0.0,0,3456
9,0.33551264904242906,layers.9.conv3,0.65625,16128,24576
9,0.33551264904242906,layers.10.conv1,0.0,0,24576
9,0.33551264904242906,layers.10.conv2,0.0,0,3456
9,0.33551264904242906,layers.10.conv3,0.4895833333333333,18048,36864
9,0.33551264904242906,layers.10.shortcut.0,0.0,0,6144
9,0.33551264904242906,layers.11.conv1,0.0,0,55296
9,0.33551264904242906,layers.11.conv2,0.0,0,5184
9,0.33551264904242906,layers.11.conv3,0.6145833333333334,33984,55296
9,0.33551264904242906,layers.12.conv1,0.0,0,55296
9,0.33551264904242906,layers.12.conv2,0.0,0,5184
9,0.33551264904242906,layers.12.conv3,0.6145833333333334,33984,55296
9,0.33551264904242906,layers.13.conv1,0.0,0,55296
9,0.33551264904242906,layers.13.conv2,0.0,0,5184
9,0.33551264904242906,layers.13.conv3,0.5625,51840,92160
9,0.33551264904242906,layers.14.conv1,0.0,0,153600
9,0.33551264904242906,layers.14.conv2,0.0,0,8640
9,0.33551264904242906,layers.14.conv3,0.6625,101760,153600
9,0.33551264904242906,layers.15.conv1,0.0,0,153600
9,0.33551264904242906,layers.15.conv2,0.0,0,8640
9,0.33551264904242906,layers.15.conv3,0.50625,77760,153600
9,0.33551264904242906,layers.16.conv1,0.0,0,153600
9,0.33551264904242906,layers.16.conv2,0.0,0,8640
9,0.33551264904242906,layers.16.conv3,0.878125,269760,307200
9,0.33551264904242906,layers.16.shortcut.0,0.0,0,51200
9,0.33551264904242906,conv2,0.3,122880,409600
10,0.3638840670441934,conv1,0.0,0,864
10,0.3638840670441934,layers.0.conv1,0.0,0,1024
10,0.3638840670441934,layers.0.conv2,0.0,0,288
10,0.3638840670441934,layers.0.conv3,0.875,448,512
10,0.3638840670441934,layers.0.shortcut.0,0.0,0,512
10,0.3638840670441934,layers.1.conv1,0.0,0,1536
10,0.3638840670441934,layers.1.conv2,0.0,0,864
10,0.3638840670441934,layers.1.conv3,0.16666666666666666,384,2304
10,0.3638840670441934,layers.1.shortcut.0,0.0,0,384
10,0.3638840670441934,layers.2.conv1,0.0,0,3456
10,0.3638840670441934,layers.2.conv2,0.0,0,1296
10,0.3638840670441934,layers.2.conv3,0.20833333333333334,720,3456
10,0.3638840670441934,layers.3.conv1,0.0,0,3456
10,0.3638840670441934,layers.3.conv2,0.0,0,1296
10,0.3638840670441934,layers.3.conv3,0.0,0,4608
10,0.3638840670441934,layers.4.conv1,0.0,0,6144
10,0.3638840670441934,layers.4.conv2,0.0,0,1728
10,0.3638840670441934,layers.4.conv3,0.34375,2112,6144
10,0.3638840670441934,layers.5.conv1,0.0,0,6144
10,0.3638840670441934,layers.5.conv2,0.0,0,1728
10,0.3638840670441934,layers.5.conv3,0.375,2304,6144
10,0.3638840670441934,layers.6.conv1,0.0,0,6144
10,0.3638840670441934,layers.6.conv2,0.0,0,1728
10,0.3638840670441934,layers.6.conv3,0.0,0,12288
10,0.3638840670441934,layers.7.conv1,0.0,0,24576
10,0.3638840670441934,layers.7.conv2,0.0,0,3456
10,0.3638840670441934,layers.7.conv3,0.40625,9984,24576
10,0.3638840670441934,layers.8.conv1,0.0,0,24576
10,0.3638840670441934,layers.8.conv2,0.0,0,3456
10,0.3638840670441934,layers.8.conv3,0.640625,15744,24576
10,0.3638840670441934,layers.9.conv1,0.0,0,24576
10,0.3638840670441934,layers.9.conv2,0.0,0,3456
10,0.3638840670441934,layers.9.conv3,0.6875,16896,24576
10,0.3638840670441934,layers.10.conv1,0.0,0,24576
10,0.3638840670441934,layers.10.conv2,0.0,0,3456
10,0.3638840670441934,layers.10.conv3,0.5104166666666666,18816,36864
10,0.3638840670441934,layers.10.shortcut.0,0.0,0,6144
10,0.3638840670441934,layers.11.conv1,0.0,0,55296
10,0.3638840670441934,layers.11.conv2,0.0,0,5184
10,0.3638840670441934,layers.11.conv3,0.6354166666666666,35136,55296
10,0.3638840670441934,layers.12.conv1,0.0,0,55296
10,0.3638840670441934,layers.12.conv2,0.0,0,5184
10,0.3638840670441934,layers.12.conv3,0.65625,36288,55296
10,0.3638840670441934,layers.13.conv1,0.0,0,55296
10,0.3638840670441934,layers.13.conv2,0.0,0,5184
10,0.3638840670441934,layers.13.conv3,0.6375,58752,92160
10,0.3638840670441934,layers.14.conv1,0.0,0,153600
10,0.3638840670441934,layers.14.conv2,0.0,0,8640
10,0.3638840670441934,layers.14.conv3,0.70625,108480,153600
10,0.3638840670441934,layers.15.conv1,0.0,0,153600
10,0.3638840670441934,layers.15.conv2,0.0,0,8640
10,0.3638840670441934,layers.15.conv3,0.5875,90240,153600
10,0.3638840670441934,layers.16.conv1,0.0,0,153600
10,0.3638840670441934,layers.16.conv2,0.0,0,8640
10,0.3638840670441934,layers.16.conv3,0.884375,271680,307200
10,0.3638840670441934,layers.16.shortcut.0,0.0,0,51200
10,0.3638840670441934,conv2,0.3671875,150400,409600
